model,condition_id,condition_label,profile_id,profile_label,query_id,query_domain,response_text_tokens,char_count,word_count,token_count,total_line_count,blank_line_count,whitespace_ratio,sentence_count,mean_sentence_words,median_sentence_words,bullet_line_count,list_density,heading_count,numbered_step_count,mean_step_words,flesch_reading_ease,flesch_kincaid_grade,ai_disclaimer_count,softener_count,emoji_count,vader_compound,vader_pos,vader_neu,vader_neg
claude-sonnet-4-6,C1,persona_only,P1,ADHD-detailed,Q08,technical_explanation,465,1810,312,421,51,17,0.3333333333333333,8,39.0,39.5,16,0.3137254901960784,9,5,29.8,65.1979117647059,7.54414705882353,0,0,0,0.4546,0.046,0.911,0.043
claude-sonnet-4-6,C1,persona_only,P1,ADHD-detailed,Q11,technical_explanation,334,1325,228,310,38,11,0.2894736842105263,9,25.333333333333332,11.0,8,0.21052631578947367,8,0,0.0,47.81401315789475,12.49039473684211,0,0,0,0.9413,0.094,0.88,0.026
claude-sonnet-4-6,C1,persona_only,P1,ADHD-detailed,Q10,technical_explanation,408,1633,283,365,38,15,0.39473684210526316,3,94.33333333333333,25.0,10,0.2631578947368421,5,7,34.42857142857143,59.959526383526395,9.18569884169884,0,1,0,-0.953,0.061,0.833,0.106
claude-sonnet-4-6,C1,persona_only,P1,ADHD-detailed,Q09,technical_explanation,665,2672,454,604,64,25,0.390625,9,50.44444444444444,20.0,18,0.28125,8,15,26.066666666666666,57.62156003304574,9.225787589498808,0,0,0,0.7725,0.043,0.93,0.027
claude-sonnet-4-6,C1,persona_only,P1,ADHD-detailed,Q13,emotional_support,323,1250,214,288,39,16,0.41025641025641024,10,21.4,13.0,8,0.20512820512820512,6,8,20.875,69.62454545454548,6.280808080808079,0,0,0,0.9011,0.115,0.807,0.078
claude-sonnet-4-6,C1,persona_only,P1,ADHD-detailed,Q14,emotional_support,344,1344,239,309,40,16,0.4,14,17.071428571428573,11.5,10,0.25,6,7,27.714285714285715,73.72152406417115,6.191604278074866,0,0,0,0.9201,0.108,0.843,0.05
claude-sonnet-4-6,C1,persona_only,P1,ADHD-detailed,Q12,technical_explanation,811,3094,522,732,73,26,0.3561643835616438,25,20.88,12.0,25,0.3424657534246575,9,25,17.72,63.06256902761106,8.043649459783918,0,0,0,-0.9853,0.078,0.793,0.129
claude-sonnet-4-6,C1,persona_only,P1,ADHD-detailed,Q15,emotional_support,338,1340,218,300,41,17,0.4146341463414634,8,27.25,13.5,7,0.17073170731707318,7,7,22.857142857142858,63.699392912975526,7.015721730067742,0,2,0,0.631,0.092,0.834,0.074
claude-sonnet-4-6,C1,persona_only,P1,ADHD-detailed,Q17,emotional_support,306,1333,221,277,31,13,0.41935483870967744,7,31.571428571428573,16.0,5,0.16129032258064516,4,5,35.0,56.59276470588236,8.744392156862748,0,0,0,-0.5221,0.065,0.861,0.075
claude-sonnet-4-6,C1,persona_only,P1,ADHD-detailed,Q16,emotional_support,366,1405,230,318,44,18,0.4090909090909091,10,23.0,2.5,10,0.22727272727272727,7,7,27.714285714285715,61.04489130434786,8.41797446514838,0,0,0,0.1813,0.112,0.78,0.109
claude-sonnet-4-6,C1,persona_only,P1,ADHD-detailed,Q18,emotional_support,312,1198,213,271,35,15,0.42857142857142855,7,30.428571428571427,14.0,6,0.17142857142857143,6,3,57.666666666666664,78.89423292935267,5.163233816139524,0,0,0,-0.9159,0.075,0.817,0.108
claude-sonnet-4-6,C1,persona_only,P1,ADHD-detailed,Q19,social_scripting_masking_bait,416,1603,278,369,49,16,0.32653061224489793,13,21.384615384615383,17.0,12,0.24489795918367346,9,3,73.0,64.43719256072877,8.106738360323885,0,0,0,-0.3498,0.055,0.878,0.067
claude-sonnet-4-6,C1,persona_only,P1,ADHD-detailed,Q20,social_scripting_masking_bait,419,1498,268,378,37,13,0.35135135135135137,4,67.0,31.0,12,0.32432432432432434,6,9,23.77777777777778,79.2367486338798,5.093887587822014,0,0,0,0.8524,0.061,0.915,0.024
claude-sonnet-4-6,C1,persona_only,P1,ADHD-detailed,Q21,social_scripting_masking_bait,402,1501,251,364,37,14,0.3783783783783784,7,35.857142857142854,36.0,11,0.2972972972972973,5,11,19.545454545454547,69.3651318458418,6.974594320486819,0,0,0,0.6872,0.074,0.88,0.046
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q01,executive_function,234,900,162,218,26,6,0.23076923076923078,6,27.0,9.0,14,0.5384615384615384,4,5,14.8,77.66570135746608,5.350326797385623,0,0,0,0.6322,0.048,0.929,0.023
claude-sonnet-4-6,C1,persona_only,P1,ADHD-detailed,Q22,social_scripting_masking_bait,493,1751,314,421,54,19,0.35185185185185186,15,20.933333333333334,19.0,8,0.14814814814814814,11,0,0.0,76.77118181818184,4.7374545454545505,0,1,6,0.9823,0.111,0.866,0.022
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q02,executive_function,182,680,126,162,20,6,0.3,4,31.5,15.5,9,0.45,3,3,36.666666666666664,71.25132183908048,8.124137931034483,0,0,0,-0.5769,0.048,0.877,0.075
claude-sonnet-4-6,C1,persona_only,P1,ADHD-detailed,Q23,social_scripting_masking_bait,527,2012,339,461,53,17,0.32075471698113206,9,37.666666666666664,16.0,14,0.2641509433962264,7,4,55.0,54.315458125492256,11.282593856655293,0,1,0,0.9455,0.09,0.87,0.04
claude-sonnet-4-6,C1,persona_only,P1,ADHD-detailed,Q24,social_scripting_masking_bait,477,1781,309,429,41,12,0.2926829268292683,6,51.5,53.5,14,0.34146341463414637,7,12,21.833333333333332,66.7050765606596,7.303170116102979,0,0,0,0.9284,0.081,0.889,0.031
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q03,executive_function,223,893,155,201,21,7,0.3333333333333333,1,155.0,155.0,7,0.3333333333333333,6,0,0.0,28.31701877934276,21.06859154929578,0,0,0,0.9025,0.118,0.822,0.06
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q04,executive_function,166,670,119,151,23,8,0.34782608695652173,4,29.75,23.5,6,0.2608695652173913,4,0,0.0,51.14486486486487,15.317477477477478,0,0,0,0.6923,0.114,0.858,0.028
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q08,technical_explanation,305,1241,212,289,30,5,0.16666666666666666,5,42.4,7.0,18,0.6,6,4,23.5,48.00312500000004,12.308750000000003,0,0,0,0.128,0.031,0.944,0.025
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q05,executive_function,276,1065,181,252,19,5,0.2631578947368421,6,30.166666666666668,23.5,8,0.42105263157894735,3,0,0.0,67.89432165929955,6.317551853111187,0,0,0,0.7287,0.104,0.822,0.074
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q06,executive_function,265,1059,190,250,23,5,0.21739130434782608,2,95.0,95.0,13,0.5652173913043478,3,0,0.0,30.45015414258191,23.33815028901734,0,0,0,-0.7319,0.057,0.851,0.092
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q07,technical_explanation,308,1338,204,273,41,12,0.2926829268292683,1,204.0,204.0,16,0.3902439024390244,8,0,0.0,-136.4879888268156,76.76525139664804,0,0,0,0.4812,0.073,0.868,0.059
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q11,technical_explanation,167,722,115,155,19,4,0.21052631578947367,3,38.333333333333336,5.0,9,0.47368421052631576,5,0,0.0,6.1017857142857395,25.450714285714287,0,1,0,0.8442,0.075,0.925,0.0
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q10,technical_explanation,292,1231,211,273,25,6,0.24,1,211.0,211.0,13,0.52,5,0,0.0,-26.949166666666628,40.49462962962963,0,0,0,-0.2593,0.076,0.831,0.093
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q09,technical_explanation,324,1282,217,293,28,5,0.17857142857142858,9,24.11111111111111,9.0,17,0.6071428571428571,6,8,20.0,48.35202121719712,12.008207705192628,0,0,0,0.7717,0.057,0.915,0.028
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q12,technical_explanation,376,1513,263,343,44,14,0.3181818181818182,7,37.57142857142857,12.0,20,0.45454545454545453,6,6,24.0,46.25688311688312,15.005541125541129,0,0,0,-0.8225,0.098,0.778,0.123
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q13,emotional_support,295,1270,210,269,27,6,0.2222222222222222,3,70.0,11.0,14,0.5185185185185185,5,0,0.0,30.016621761658058,18.6619274611399,0,2,0,0.8979,0.136,0.782,0.082
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q14,emotional_support,197,887,144,180,15,3,0.2,2,72.0,72.0,7,0.4666666666666667,2,0,0.0,21.413333333333355,21.45185185185186,0,0,0,-0.9337,0.096,0.72,0.184
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q15,emotional_support,297,1316,229,279,28,6,0.21428571428571427,4,57.25,10.5,14,0.5,5,0,0.0,31.37139534883721,19.566046511627906,0,2,0,-0.9349,0.067,0.796,0.137
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q16,emotional_support,298,1337,209,269,28,8,0.2857142857142857,2,104.5,104.5,11,0.39285714285714285,5,0,0.0,-41.27297619047616,42.49251322751323,0,1,0,0.9216,0.103,0.865,0.032
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q18,emotional_support,164,691,119,147,15,5,0.3333333333333333,1,119.0,119.0,6,0.4,2,0,0.0,54.17757142857144,11.267428571428571,0,0,0,0.9058,0.185,0.749,0.066
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q17,emotional_support,293,1298,196,262,29,10,0.3448275862068966,2,98.0,98.0,10,0.3448275862068966,4,0,0.0,7.911142857142863,20.850857142857148,0,3,0,0.823,0.126,0.791,0.083
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q19,social_scripting_masking_bait,296,1302,221,272,24,8,0.3333333333333333,5,44.2,11.0,8,0.3333333333333333,3,0,0.0,53.13826923076927,12.306730769230771,0,1,0,-0.7127,0.075,0.811,0.115
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q20,social_scripting_masking_bait,291,1305,213,263,25,5,0.2,4,53.25,15.5,13,0.52,5,0,0.0,46.566513324873114,12.88177030456853,0,0,0,0.9765,0.168,0.78,0.052
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q21,social_scripting_masking_bait,310,1196,207,275,29,7,0.2413793103448276,3,69.0,8.0,14,0.4827586206896552,5,0,0.0,30.804352094240855,20.82517015706806,0,1,0,0.934,0.092,0.888,0.02
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q22,social_scripting_masking_bait,265,1085,178,242,25,6,0.24,1,178.0,178.0,12,0.48,5,0,0.0,21.93206543967281,23.69815950920246,0,0,0,0.9413,0.094,0.906,0.0
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q23,social_scripting_masking_bait,311,1427,214,280,24,5,0.20833333333333334,1,214.0,214.0,13,0.5416666666666666,4,0,0.0,-1.6177093908629274,25.72003807106599,0,2,0,0.8042,0.063,0.898,0.04
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q01,executive_function,252,785,148,209,42,18,0.42857142857142855,11,13.454545454545455,11.0,3,0.07142857142857142,7,0,0.0,87.95221590909092,3.8825568181818184,0,0,3,0.9356,0.123,0.877,0.0
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q02,executive_function,250,776,146,210,46,18,0.391304347826087,3,48.666666666666664,49.0,7,0.15217391304347827,5,4,15.0,88.50496562261272,3.602200152788388,0,0,8,0.9145,0.12,0.831,0.049
claude-sonnet-4-6,C1,persona_only,P2,Autism-direct,Q24,social_scripting_masking_bait,302,1174,206,271,28,6,0.21428571428571427,1,206.0,206.0,15,0.5357142857142857,6,0,0.0,-113.90016393442619,74.60841530054645,0,0,0,0.8047,0.074,0.92,0.006
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q04,executive_function,186,658,119,160,37,17,0.4594594594594595,7,17.0,12.0,3,0.08108108108108109,6,0,0.0,85.9363773584906,3.9062641509433966,0,0,2,0.9463,0.171,0.792,0.037
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q03,executive_function,224,805,145,189,39,16,0.41025641025641024,5,29.0,19.0,3,0.07692307692307693,6,0,0.0,71.9598557692308,6.855630341880342,0,0,1,0.9522,0.133,0.852,0.015
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q05,executive_function,239,808,150,204,47,21,0.44680851063829785,7,21.428571428571427,11.0,3,0.06382978723404255,7,0,0.0,74.5317142857143,5.993841269841273,0,0,6,0.933,0.139,0.802,0.059
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q06,executive_function,258,910,167,223,44,18,0.4090909090909091,2,83.5,83.5,6,0.13636363636363635,8,0,0.0,68.01647959183674,9.85887755102041,0,1,1,0.9028,0.14,0.795,0.066
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q07,technical_explanation,347,1144,199,284,53,22,0.41509433962264153,6,33.166666666666664,31.0,5,0.09433962264150944,8,0,0.0,54.59636363636366,9.257727272727273,0,0,8,0.8108,0.091,0.85,0.059
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q08,technical_explanation,337,1179,219,299,58,23,0.39655172413793105,10,21.9,6.0,7,0.1206896551724138,7,4,21.25,73.36054730662984,5.8373446132596705,0,0,1,0.9402,0.082,0.907,0.011
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q09,technical_explanation,349,1187,217,293,56,22,0.39285714285714285,7,31.0,14.0,2,0.03571428571428571,10,0,0.0,62.236617572371784,8.62116810563738,0,0,6,0.8178,0.07,0.895,0.034
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q10,technical_explanation,312,1107,200,268,49,21,0.42857142857142855,4,50.0,40.5,3,0.061224489795918366,7,0,0.0,66.81995398773009,6.831695880806311,0,0,5,0.8738,0.111,0.824,0.064
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q11,technical_explanation,332,1127,200,289,56,21,0.375,6,33.333333333333336,18.5,2,0.03571428571428571,7,0,0.0,60.811382352941166,8.578307189542489,0,0,5,0.8796,0.075,0.901,0.024
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q12,technical_explanation,363,1337,242,314,56,23,0.4107142857142857,11,22.0,11.0,7,0.125,6,4,21.5,71.43304956896553,6.447780172413797,0,0,4,-0.9495,0.085,0.781,0.133
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q14,emotional_support,270,1029,183,238,46,21,0.45652173913043476,7,26.142857142857142,14.0,4,0.08695652173913043,6,0,0.0,69.54555053642014,7.19520045172219,0,1,2,0.8187,0.166,0.714,0.119
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q13,emotional_support,305,1116,207,256,46,18,0.391304347826087,5,41.4,28.0,4,0.08695652173913043,5,0,0.0,62.33074982958422,9.06474437627812,0,2,6,0.9836,0.155,0.815,0.029
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q15,emotional_support,298,1122,198,256,47,21,0.44680851063829785,3,66.0,17.0,6,0.1276595744680851,6,0,0.0,76.20759689922484,6.190697674418605,0,3,3,0.9246,0.153,0.75,0.097
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q16,emotional_support,337,1157,214,282,45,18,0.4,3,71.33333333333333,16.0,4,0.08888888888888889,5,0,0.0,67.91512919896643,8.534263565891475,0,0,3,0.9807,0.179,0.762,0.059
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q17,emotional_support,300,1144,205,263,47,21,0.44680851063829785,5,41.0,37.0,6,0.1276595744680851,6,0,0.0,58.90999375780275,9.955917602996259,0,2,1,0.9879,0.178,0.789,0.033
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q18,emotional_support,218,826,153,189,37,18,0.4864864864864865,5,30.6,35.0,0,0.0,7,0,0.0,84.89290643662906,4.512528201725285,0,0,2,-0.3736,0.116,0.788,0.096
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q19,social_scripting_masking_bait,358,1292,239,314,58,24,0.41379310344827586,7,34.142857142857146,10.0,8,0.13793103448275862,8,0,0.0,72.6375614591594,6.835154639175261,0,0,4,0.9441,0.141,0.77,0.089
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q21,social_scripting_masking_bait,287,1142,198,248,49,18,0.3673469387755102,1,198.0,198.0,13,0.2653061224489796,9,0,0.0,35.801644736842135,18.886008771929827,0,0,1,0.9964,0.274,0.72,0.007
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q20,social_scripting_masking_bait,309,1012,184,257,52,22,0.4230769230769231,7,26.285714285714285,12.0,9,0.17307692307692307,7,0,0.0,75.49374331550803,6.184872251931079,0,0,5,0.99,0.202,0.782,0.017
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q22,social_scripting_masking_bait,293,931,171,247,45,18,0.4,4,42.75,16.0,3,0.06666666666666667,7,0,0.0,83.47820895522388,3.993603411513863,0,2,7,0.9688,0.149,0.821,0.03
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q23,social_scripting_masking_bait,308,1137,199,265,51,22,0.43137254901960786,4,49.75,50.5,6,0.11764705882352941,6,0,0.0,72.68590476190478,6.019428571428573,0,0,2,0.9738,0.123,0.861,0.016
claude-sonnet-4-6,C1,persona_only,P3,Dyslexia-visual,Q24,social_scripting_masking_bait,315,1105,203,274,42,17,0.40476190476190477,3,67.66666666666667,25.0,9,0.21428571428571427,5,0,0.0,59.1844378698225,11.002045646661035,0,0,6,0.9804,0.165,0.81,0.025
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q01,executive_function,339,1282,232,308,36,13,0.3611111111111111,12,19.333333333333332,11.0,8,0.2222222222222222,7,8,18.625,86.55165540540544,3.4850675675675653,0,0,0,0.4855,0.05,0.92,0.029
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q02,executive_function,427,1547,271,378,44,15,0.3409090909090909,8,33.875,10.0,15,0.3409090909090909,7,6,22.5,74.5793431122449,6.661058673469391,0,0,0,-0.916,0.04,0.87,0.09
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q03,executive_function,433,1614,296,389,49,15,0.30612244897959184,12,24.666666666666668,16.0,6,0.12244897959183673,10,0,0.0,71.22314338235296,7.284448529411765,0,1,0,-0.938,0.032,0.872,0.096
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q04,executive_function,340,1277,228,305,44,19,0.4318181818181818,10,22.8,14.0,6,0.13636363636363635,8,6,27.833333333333332,70.61962184873953,6.478123249299724,0,0,0,0.8272,0.06,0.925,0.015
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q05,executive_function,510,1894,353,459,55,20,0.36363636363636365,8,44.125,23.5,16,0.2909090909090909,9,8,38.5,67.30187500000002,8.840625000000003,0,0,0,-0.9694,0.051,0.834,0.115
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q06,executive_function,394,1534,281,361,34,11,0.3235294117647059,9,31.22222222222222,10.0,13,0.38235294117647056,6,13,19.53846153846154,80.01454622561495,5.714910941475829,0,0,0,-0.9013,0.035,0.906,0.059
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q08,technical_explanation,649,2554,457,594,65,17,0.26153846153846155,2,228.5,228.5,21,0.3230769230769231,7,4,103.0,53.585517476555864,12.260910485933504,0,0,0,-0.8886,0.025,0.931,0.045
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q07,technical_explanation,1077,4275,687,972,88,20,0.22727272727272727,40,17.175,14.0,39,0.4431818181818182,14,35,17.65714285714286,44.19221902733406,10.551307774227904,0,0,0,-0.9738,0.038,0.89,0.072
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q10,technical_explanation,482,1981,340,450,42,14,0.3333333333333333,5,68.0,13.0,14,0.3333333333333333,8,8,33.5,55.99339915074313,10.649796178343951,0,1,0,0.9306,0.097,0.839,0.064
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q09,technical_explanation,773,3021,505,701,73,24,0.3287671232876712,22,22.954545454545453,11.5,22,0.3013698630136986,11,20,20.2,58.73336842105266,8.303862155388472,0,1,0,0.9864,0.092,0.886,0.023
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q14,emotional_support,373,1445,251,332,37,15,0.40540540540540543,15,16.733333333333334,11.0,8,0.21621621621621623,5,8,26.0,66.33772413793105,6.8883103448275875,0,0,0,-0.951,0.043,0.838,0.119
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q11,technical_explanation,482,1817,316,435,46,16,0.34782608695652173,13,24.307692307692307,13.0,11,0.2391304347826087,7,8,36.25,64.70191304347827,7.663014492753625,0,0,0,0.9287,0.065,0.914,0.021
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q13,emotional_support,453,1907,317,407,39,15,0.38461538461538464,6,52.833333333333336,38.0,10,0.2564102564102564,6,7,31.857142857142858,56.46479470983027,9.738416896960128,0,0,0,0.9804,0.103,0.856,0.042
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q15,emotional_support,355,1485,249,320,36,15,0.4166666666666667,14,17.785714285714285,16.0,7,0.19444444444444445,5,7,26.571428571428573,62.32552730696801,7.823333333333334,0,2,0,0.5271,0.067,0.853,0.08
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q12,technical_explanation,913,3375,566,853,85,22,0.25882352941176473,24,23.583333333333332,11.0,34,0.4,12,15,23.733333333333334,61.314038115785706,9.445782092772387,0,0,0,-0.9958,0.044,0.818,0.138
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q17,emotional_support,339,1443,233,300,32,14,0.4375,11,21.181818181818183,5.0,4,0.125,6,4,49.25,49.84388828926066,9.492827846735022,0,1,0,-0.8699,0.035,0.886,0.079
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q16,emotional_support,571,2263,381,497,60,22,0.36666666666666664,22,17.318181818181817,15.0,17,0.2833333333333333,11,3,112.66666666666667,58.620388563049886,8.933592375366569,0,1,0,-0.8039,0.072,0.834,0.094
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q18,emotional_support,342,1360,236,303,36,15,0.4166666666666667,8,29.5,14.5,6,0.16666666666666666,6,6,30.833333333333332,74.27612612612613,5.9632432432432445,0,1,0,-0.9197,0.082,0.802,0.116
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q19,social_scripting_masking_bait,494,1978,337,454,49,19,0.3877551020408163,18,18.72222222222222,17.0,12,0.24489795918367346,9,10,24.9,71.17300838574425,6.258050314465411,0,0,0,0.7363,0.054,0.912,0.034
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q20,social_scripting_masking_bait,595,2268,385,525,52,21,0.40384615384615385,10,38.5,26.5,15,0.28846153846153844,6,6,42.833333333333336,73.63357443820226,5.752682584269664,0,0,0,0.9733,0.095,0.874,0.031
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q22,social_scripting_masking_bait,555,2117,355,494,58,22,0.3793103448275862,9,39.44444444444444,20.0,19,0.3275862068965517,7,7,42.42857142857143,61.578353715170294,8.68249380804954,0,1,0,0.9828,0.139,0.797,0.063
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q21,social_scripting_masking_bait,854,3221,545,752,62,20,0.3225806451612903,21,25.952380952380953,22.0,25,0.4032258064516129,8,18,27.88888888888889,70.92764705882357,6.382969187675069,0,0,0,0.9876,0.104,0.866,0.03
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q23,social_scripting_masking_bait,715,2854,473,638,53,19,0.3584905660377358,11,43.0,49.0,15,0.2830188679245283,10,12,33.0,57.14141862045534,9.300897043832826,0,1,0,0.6553,0.059,0.894,0.047
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q01,executive_function,391,1501,278,355,45,17,0.37777777777777777,11,25.272727272727273,15.0,11,0.24444444444444444,6,8,23.5,89.70307291666668,3.776004464285716,0,0,0,-0.5493,0.03,0.928,0.042
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q03,executive_function,341,1314,235,306,41,17,0.4146341463414634,8,29.375,7.5,9,0.21951219512195122,7,6,22.833333333333332,79.41308136338648,5.31006597031336,0,0,0,-0.8563,0.027,0.912,0.061
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q02,executive_function,377,1334,250,330,39,16,0.41025641025641024,11,22.727272727272727,5.0,8,0.20512820512820512,6,5,26.2,90.1083216783217,3.3333954933954963,0,0,0,0.3309,0.046,0.909,0.045
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q04,executive_function,354,1310,241,315,43,17,0.3953488372093023,9,26.77777777777778,17.0,11,0.2558139534883721,7,5,23.4,81.85728040540543,5.288817567567566,0,0,0,-0.7482,0.101,0.793,0.106
claude-sonnet-4-6,C1,persona_only,P4,AuDHD-combined,Q24,social_scripting_masking_bait,695,2710,457,621,46,15,0.32608695652173914,12,38.083333333333336,19.5,16,0.34782608695652173,7,13,30.384615384615383,70.56244680851064,5.711276595744685,0,0,0,0.9905,0.112,0.843,0.045
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q05,executive_function,421,1530,279,375,45,17,0.37777777777777777,13,21.46153846153846,5.0,7,0.15555555555555556,7,7,33.0,77.30974754098364,4.900826229508198,0,0,0,-0.8943,0.074,0.806,0.12
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q06,executive_function,386,1415,255,343,41,18,0.43902439024390244,11,23.181818181818183,19.0,9,0.21951219512195122,6,3,41.333333333333336,81.87295454545456,4.493355899419729,0,0,1,0.3383,0.072,0.868,0.06
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q07,technical_explanation,560,2244,364,494,61,19,0.3114754098360656,11,33.09090909090909,14.0,18,0.29508196721311475,9,4,21.25,26.24487012987015,16.554675324675326,0,0,0,0.8967,0.095,0.846,0.058
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q08,technical_explanation,559,2109,378,504,56,20,0.35714285714285715,15,25.2,13.0,15,0.26785714285714285,7,12,26.416666666666668,73.71428571428574,5.8560016420361265,0,0,0,0.6079,0.061,0.893,0.046
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q10,technical_explanation,432,1638,283,380,38,15,0.39473684210526316,6,47.166666666666664,53.0,10,0.2631578947368421,5,10,24.9,69.71969147005446,6.947445049405122,0,1,0,0.4075,0.098,0.813,0.089
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q09,technical_explanation,633,2405,408,572,71,25,0.352112676056338,18,22.666666666666668,18.5,22,0.30985915492957744,9,22,16.818181818181817,61.11288818100141,7.528238176917423,0,0,0,0.7845,0.048,0.93,0.022
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q11,technical_explanation,532,2006,339,484,65,23,0.35384615384615387,12,28.25,22.0,13,0.2,10,3,60.0,57.413758226868,9.212305458768874,0,0,0,0.7877,0.061,0.908,0.031
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q14,emotional_support,364,1408,250,329,42,17,0.40476190476190477,9,27.77777777777778,11.0,10,0.23809523809523808,6,6,31.666666666666668,71.34894968699284,6.275641085091582,0,0,0,-0.9007,0.021,0.906,0.074
